Make,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Ford, Fiesta,2015,Manual,19000,Petrol,0,65.7,1,8999
Ford, C-MAX,2016,Manual,37000,Diesel,20,68.9,1.5,10000
Ford, Fiesta,2016,Manual,33048,Diesel,0,78.5,1.5,8000
Ford, Fiesta,2017,Manual,33000,Petrol,125,54.3,1.2,8495
Ford, Kuga,2018,Semi-Auto,27964,Diesel,145,54.3,2,18000
Ford, Fiesta,2017,Manual,20682,Petrol,150,65.7,1,9000
Ford, EcoSport,2018,Manual,6846,Petrol,150,54.3,1,15000
Ford, Focus,2015,Manual,40523,Petrol,20,61.4,1,7800
Ford, Focus,2014,Manual,58289,Petrol,30,55.4,1,7500
Ford, Fiesta,2018,Manual,11200,Petrol,145,55.4,1.1,12490
Ford, Fiesta,2016,Manual,22099,Petrol,0,65.7,1,7991
Ford, Focus,2019,Manual,5342,Petrol,145,60.1,1,17520
Ford, Fiesta,2015,Manual,34986,Petrol,0,65.7,1,6600
Ford, Fiesta,2017,Manual,4249,Petrol,145,54.3,1.2,8240
Ford, Fiesta,2018,Manual,2971,Petrol,145,60.1,1,13960
Ford, Fiesta,2016,Manual,9828,Petrol,125,54.3,1.2,8520
Ford, Edge,2016,Manual,48756,Diesel,160,48.7,2,17650
Ford, B-MAX,2015,Manual,45578,Diesel,20,70.6,1.6,7350
Ford, Fiesta,2019,Manual,1546,Petrol,145,58.9,1,15710
Ford, Ka+,2018,Manual,14143,Petrol,150,57.7,1.2,8000
Ford, Edge,2017,Semi-Auto,14143,Diesel,150,47.9,2,22000
Ford, Mondeo,2019,Manual,50,Diesel,150,65.7,2,20000
Ford, Fiesta,2018,Manual,9393,Petrol,150,64.2,1.1,10095
Ford, EcoSport,2016,Manual,19252,Petrol,125,52.3,1,10850
Ford, Fiesta,2017,Manual,23435,Petrol,150,65.7,1,11200
Ford, C-MAX,2017,Manual,6466,Diesel,145,68.9,1.5,11000
Ford, Kuga,2015,Manual,66675,Diesel,145,54.3,2,12500
Ford, Fiesta,2017,Manual,11224,Petrol,145,54.3,1.2,10000
Ford, Fiesta,2017,Manual,31767,Petrol,145,62.8,1,10700
Ford, Kuga,2018,Manual,11089,Diesel,145,64.2,1.5,16000
Ford, Edge,2017,Semi-Auto,24078,Diesel,160,48.7,2,18950
Ford, Fiesta,2017,Manual,26559,Petrol,145,65.7,1,10000
Ford, Fiesta,2016,Manual,54291,Petrol,0,65.7,1,7375
Ford, Fiesta,2016,Manual,20000,Diesel,0,78.5,1.5,8870
Ford, EcoSport,2017,Manual,14800,Petrol,145,52.3,1,10950
Ford, S-MAX,2017,Automatic,18801,Petrol,145,35.8,2,21975
Ford, Edge,2017,Semi-Auto,34399,Diesel,160,48.7,2,20450
Ford, Galaxy,2017,Semi-Auto,27920,Diesel,145,52.3,2,20450
Ford, Mondeo,2015,Manual,30100,Petrol,145,48.7,1.5,12950
Ford, Fiesta,2017,Manual,63998,Diesel,0,78.5,1.5,6760
Ford, EcoSport,2017,Manual,24700,Petrol,125,52.3,1,11500
Ford, Ka+,2017,Manual,7762,Petrol,145,57.7,1.2,7775
Ford, Fiesta,2017,Manual,30328,Petrol,125,54.3,1.2,7499
Ford, C-MAX,2018,Manual,1596,Petrol,145,55.4,1,13999
Ford, Fiesta,2018,Manual,10546,Petrol,145,64.2,1.1,10299
Ford, Fiesta,2018,Manual,10844,Petrol,145,64.2,1.1,10499
Ford, Focus,2017,Manual,33104,Petrol,145,60.1,1,11250
Ford, Focus,2017,Manual,9381,Petrol,145,60.1,1,11999
Ford, Focus,2017,Manual,17918,Petrol,145,60.1,1,11499
Ford, EcoSport,2017,Manual,20283,Petrol,145,53.3,1,9499
Ford, Focus,2017,Manual,19933,Petrol,145,60.1,1,11995
Ford, Fiesta,2017,Manual,10395,Petrol,145,65.7,1,11999
Ford, Fiesta,2018,Manual,20533,Petrol,145,56.5,1,11991
Ford, Fiesta,2014,Manual,32005,Petrol,30,54.3,1.2,6720
Ford, EcoSport,2018,Manual,14403,Petrol,145,54.3,1,13491
Ford, Kuga,2020,Semi-Auto,2357,Hybrid,135,201.8,2.5,31991
Ford, Focus,2015,Manual,61949,Diesel,0,74.3,1.5,8467
Ford, Fiesta,2016,Manual,19389,Petrol,125,54.3,1.2,8491
Ford, Fiesta,2017,Manual,24583,Petrol,145,65.7,1,10380
Ford, Focus,2019,Manual,4456,Petrol,145,60.1,1,17300
Ford, Fiesta,2016,Manual,59607,Diesel,0,88.3,1.5,7150
Ford, Fiesta,2019,Automatic,6987,Petrol,145,48.7,1,15040
Ford, Focus,2015,Semi-Auto,39250,Petrol,165,44.8,1.6,8495
Ford, Ka+,2019,Manual,2458,Petrol,150,47.9,1.2,10150
Ford, Fiesta,2018,Manual,12593,Petrol,150,56.5,1,12599
Ford, Fiesta,2018,Manual,16379,Petrol,150,65.7,1,11999
Ford, Kuga,2017,Manual,33717,Diesel,125,60.1,2,14699
Ford, Fiesta,2017,Manual,13449,Petrol,145,54.3,1.2,9290
Ford, Fiesta,2019,Manual,9708,Petrol,145,58.9,1,11499
Ford, Fiesta,2016,Manual,30302,Petrol,0,65.7,1,7499
Ford, Fiesta,2017,Automatic,12974,Petrol,145,57.7,1,10695
Ford, Fiesta,2018,Manual,15737,Petrol,145,55.4,1.1,10499
Ford, Focus,2017,Manual,27051,Petrol,20,60.1,1,10840
Ford, Grand C-MAX,2016,Automatic,17334,Diesel,30,58.9,1.5,10030
Ford, Fiesta,2017,Manual,15666,Petrol,145,65.7,1,9540
Ford, Fiesta,2018,Manual,21092,Diesel,145,58.9,1.5,11997
Ford, Fiesta,2018,Manual,13992,Petrol,145,56.5,1,11997
Ford, Focus,2017,Manual,21069,Diesel,0,74.3,1.5,11799
Ford, Focus,2017,Manual,17797,Petrol,20,61.4,1,10993
Ford, Kuga,2018,Manual,9748,Diesel,145,64.2,1.5,16789
Ford, Kuga,2019,Manual,45,Petrol,145,35.3,1.5,21664
Ford, Focus,2018,Manual,13861,Diesel,145,74.3,1.5,14999
Ford, Focus,2015,Manual,32121,Diesel,0,74.3,1.5,9995
Ford, Fiesta,2014,Manual,29875,Petrol,0,65.7,1,7389
Ford, KA,2013,Manual,32900,Petrol,30,57.7,1.2,4495
Ford, Fiesta,2017,Manual,18314,Petrol,145,65.7,1,10499
Ford, Fiesta,2016,Manual,5900,Petrol,0,65.7,1,9995
Ford, Kuga,2018,Manual,4034,Petrol,145,39.2,1.5,17995
Ford, Focus,2017,Manual,30363,Petrol,145,60.1,1,9995
Ford, Fiesta,2017,Manual,24000,Petrol,0,65.7,1,8795
Ford, Tourneo Custom,2016,Manual,73000,Diesel,200,44.8,2,12995
Ford, Focus,2017,Manual,22599,Petrol,145,60.1,1,10982
Ford, C-MAX,2013,Semi-Auto,24000,Diesel,165,50.4,2,8782
Ford, Grand Tourneo Connect,2016,Manual,21862,Diesel,30,64.2,1.5,13482
Ford, Mondeo,2015,Manual,69238,Diesel,30,64.2,2,9625
Ford, Focus,2015,Manual,47861,Diesel,0,74.3,1.5,8982
Ford, Mondeo,2015,Manual,60000,Diesel,0,78.5,1.5,9022
Ford, Fiesta,2018,Manual,37224,Petrol,145,56.5,1,10145
Ford, Focus,2017,Manual,23779,Diesel,20,67.3,2,14971
Ford, EcoSport,2016,Manual,18990,Petrol,125,52.3,1,9282
Ford, Fiesta,2014,Semi-Auto,11817,Petrol,145,47.9,1.6,9400
Ford, EcoSport,2018,Manual,34664,Petrol,145,54.3,1,12999
Ford, Fiesta,2015,Manual,25559,Petrol,125,54.3,1.2,6950
Ford, Kuga,2016,Manual,51538,Diesel,150,54.3,2,11450
Ford, Focus,2019,Manual,5060,Petrol,145,34.5,2.3,24250
Ford, Fiesta,2018,Manual,20591,Petrol,145,65.7,1,10150
Ford, Galaxy,2017,Manual,39616,Diesel,145,56.5,2,16950
Ford, EcoSport,2017,Manual,5925,Petrol,145,44.8,1.5,9991
Ford, C-MAX,2016,Automatic,23242,Diesel,20,64.2,1.5,9837
Ford, Fiesta,2017,Manual,12506,Petrol,125,54.3,1.2,7460
Ford, Grand C-MAX,2016,Manual,16271,Diesel,30,64.2,1.5,10490
Ford, Fiesta,2018,Manual,42910,Petrol,145,56.5,1,9990
Ford, Focus,2014,Manual,23000,Petrol,235,39.2,2,11607
Ford, Focus,2016,Manual,12376,Petrol,20,60.1,1,10080
Ford, Fiesta,2017,Manual,10877,Petrol,0,65.7,1,9630
Ford, Fiesta,2016,Manual,33972,Petrol,0,65.7,1,7300
Ford, Fiesta,2015,Manual,18608,Petrol,0,65.7,1,7630
Ford, Fiesta,2018,Manual,31016,Petrol,145,56.5,1,9900
Ford, Fiesta,2014,Manual,24240,Petrol,30,54.3,1.2,6700
Ford, Fiesta,2013,Manual,33172,Petrol,30,54.3,1.2,5750
Ford, Fiesta,2016,Manual,22109,Petrol,20,62.8,1,9557
Ford, Fiesta,2018,Manual,9021,Petrol,145,56.5,1,11600
Ford, Fiesta,2018,Manual,44190,Petrol,145,56.5,1,9890
Ford, Fiesta,2018,Manual,38590,Petrol,145,56.5,1,10500
Ford, Fiesta,2018,Manual,26950,Petrol,145,56.5,1,10600
Ford, Fiesta,2018,Manual,19550,Petrol,145,56.5,1,11200
Ford, Fiesta,2018,Manual,22023,Petrol,145,56.5,1,10600
Ford, Fiesta,2018,Manual,22160,Petrol,145,58.9,1,9700
Ford, Fiesta,2017,Manual,23410,Petrol,20,62.8,1,10190
Ford, Fiesta,2017,Manual,15540,Petrol,0,65.7,1,9590
Ford, Focus,2015,Manual,20770,Diesel,0,74.3,1.5,9300
Ford, Fiesta,2015,Manual,20430,Petrol,20,62.8,1,9098
Ford, C-MAX,2014,Manual,71300,Petrol,30,55.4,1,5890
Ford, Focus,2016,Manual,66477,Diesel,0,74.3,1.5,7582
Ford, Fiesta,2015,Manual,31000,Petrol,0,65.7,1,7739
Ford, Focus,2018,Manual,15417,Petrol,145,57.7,1,11982
Ford, Focus,2018,Manual,6633,Petrol,145,57.7,1,11982
Ford, Focus,2016,Manual,39753,Diesel,0,74.3,1.5,8882
Ford, Fiesta,2013,Manual,21706,Petrol,30,54.3,1.2,6982
Ford, Fiesta,2019,Automatic,15616,Petrol,145,48.7,1,13982
Ford, Focus,2016,Manual,10500,Petrol,20,60.1,1,10482
Ford, Fiesta,2017,Manual,13016,Petrol,0,65.7,1,9699
Ford, Fiesta,2017,Manual,8519,Petrol,20,62.8,1,11299
Ford, Ka+,2017,Manual,14488,Petrol,30,57.7,1.2,7899
Ford, Fiesta,2018,Manual,8371,Petrol,145,64.2,1.1,9499
Ford, Fiesta,2018,Manual,8899,Petrol,145,64.2,1.1,10390
Ford, Kuga,2019,Manual,7663,Diesel,145,54.3,1.5,18999
Ford, Focus,2019,Manual,7642,Diesel,145,74.3,1.5,16499
Ford, Edge,2019,Semi-Auto,16192,Diesel,145,37.2,2,29999
Ford, Focus,2016,Manual,32113,Diesel,0,74.3,1.5,9499
Ford, C-MAX,2017,Manual,10323,Petrol,145,55.4,1,12499
Ford, Fiesta,2013,Manual,39920,Petrol,0,65.7,1,6450
Ford, Focus,2016,Manual,26550,Petrol,20,60.1,1,9380
Ford, Focus,2018,Manual,9470,Petrol,145,58.9,1,13990
Ford, Focus,2018,Manual,8980,Petrol,145,58.9,1,13990
Ford, Fiesta,2014,Manual,23520,Petrol,0,65.7,1,6580
Ford, Fiesta,2016,Manual,13440,Petrol,125,54.3,1.2,8000
Ford, Fiesta,2015,Manual,26360,Petrol,0,65.7,1,7380
Ford, Fiesta,2017,Manual,40170,Petrol,20,62.8,1,8350
Ford, Focus,2016,Manual,30170,Diesel,0,74.3,1.5,9000
Ford, Fiesta,2018,Manual,20100,Petrol,145,56.5,1,10600
Ford, Fiesta,2018,Manual,8565,Petrol,145,55.4,1.1,10895
Ford, Fiesta,2018,Manual,4657,Petrol,145,55.4,1.1,10995
Ford, Fiesta,2018,Manual,10230,Petrol,145,55.4,1.1,10890
Ford, Fiesta,2018,Manual,7338,Petrol,145,65.7,1,12100
Ford, Kuga,2016,Manual,21515,Diesel,125,60.1,2,15600
Ford, Focus,2019,Manual,5387,Petrol,145,60.1,1,15700
Ford, Fiesta,2019,Manual,2790,Petrol,145,58.9,1,13000
Ford, Fiesta,2019,Manual,5892,Petrol,145,58.9,1,14100
Ford, Fiesta,2019,Manual,3050,Petrol,145,55.4,1,18100
Ford, Fiesta,2019,Manual,12767,Petrol,145,58.9,1,13600
Ford, Kuga,2017,Manual,11161,Petrol,160,45.6,1.5,13800
Ford, Kuga,2018,Manual,3736,Diesel,145,64.2,1.5,16900
Ford, Focus,2017,Semi-Auto,15716,Petrol,145,51.4,1,11600
Ford, Fiesta,2018,Manual,7152,Petrol,145,55.4,1.1,10995
Ford, Fiesta,2018,Manual,17818,Petrol,145,55.4,1.1,9999
Ford, Fiesta,2018,Manual,15074,Petrol,145,55.4,1,12995
Ford, Focus,2018,Manual,16628,Petrol,145,60.1,1,16299
Ford, Kuga,2017,Manual,25119,Diesel,125,60.1,2,15999
Ford, Fiesta,2017,Manual,27006,Petrol,125,54.3,1.2,8150
Ford, Focus,2017,Manual,17039,Petrol,145,60.1,1,10999
Ford, Kuga,2018,Manual,31569,Diesel,145,54.3,1.5,14491
Ford, Puma,2020,Manual,1381,Petrol,145,50.4,1,20991
Ford, Fiesta,2018,Semi-Auto,10414,Petrol,145,48.7,1,13181
Ford, Focus,2019,Manual,3412,Petrol,145,60.1,1,15590
Ford, Focus,2019,Manual,6175,Petrol,145,60.1,1,15340
Ford, Fiesta,2018,Manual,38664,Petrol,145,65.7,1,10000
Ford, Fiesta,2017,Manual,16626,Petrol,145,65.7,1,9537
Ford, Fiesta,2018,Manual,9358,Petrol,145,65.7,1,11791
Ford, Focus,2017,Manual,33432,Diesel,0,74.3,1.5,9780
Ford, Fiesta,2019,Manual,18248,Petrol,145,40.3,1.5,17991
Ford, Fiesta,2014,Manual,26745,Diesel,0,76.4,1.5,6800
Ford, Kuga,2017,Manual,25276,Diesel,145,54.3,2,15900
Ford, Focus,2017,Manual,24450,Diesel,145,74.3,1.5,12200
Ford, Kuga,2017,Manual,18743,Diesel,125,60.1,2,14900
Ford, Focus,2018,Manual,5014,Petrol,145,61.4,1,12500
Ford, Fiesta,2017,Manual,22676,Petrol,0,65.7,1,10600
Ford, Fiesta,2017,Manual,23509,Petrol,145,65.7,1,9800
Ford, Fiesta,2019,Manual,6,Petrol,145,48.7,1.1,13500
Ford, Fiesta,2019,Manual,16879,Petrol,145,56.5,1,12600
Ford, Focus,2019,Manual,1187,Petrol,145,58.9,1,16900
Ford, Fiesta,2017,Manual,15724,Petrol,0,65.7,1,9300
Ford, Edge,2017,Manual,48867,Diesel,160,48.7,2,16250
Ford, Kuga,2019,Manual,9154,Petrol,145,39.2,1.5,19400
Ford, Fiesta,2017,Manual,19393,Petrol,0,65.7,1,10100
Ford, Kuga,2017,Manual,22865,Diesel,30,64.2,1.5,12800
Ford, Focus,2019,Manual,7932,Petrol,145,58.9,1,15500
Ford, EcoSport,2018,Manual,6007,Petrol,145,54.3,1,12900
Ford, Focus,2017,Manual,35261,Diesel,145,74.3,1.5,10900
Ford, Focus,2019,Manual,2112,Petrol,145,60.1,1,17500
Ford, EcoSport,2019,Manual,5,Petrol,145,53.3,1,15750
Ford, Focus,2017,Manual,8120,Petrol,145,51.4,1.5,13900
Ford, EcoSport,2018,Manual,26567,Petrol,145,54.3,1,12900
Ford, Fiesta,2016,Manual,6428,Petrol,125,54.3,1.2,9494
Ford, C-MAX,2015,Manual,61312,Diesel,30,61.4,1.6,6191
Ford, EcoSport,2016,Manual,32105,Petrol,125,53.3,1,9400
Ford, Fiesta,2018,Manual,19526,Petrol,145,62.8,1,12200
Ford, Focus,2017,Manual,10304,Petrol,20,60.1,1,11300
Ford, Focus,2018,Manual,5218,Petrol,145,58.9,1,17900
Ford, EcoSport,2017,Manual,29474,Petrol,145,52.3,1,9400
Ford, Fiesta,2019,Manual,12452,Petrol,145,58.9,1,13300
Ford, Kuga,2017,Manual,11744,Diesel,30,64.2,1.5,13600
Ford, Fiesta,2014,Manual,51977,Diesel,0,76.4,1.5,6191
Ford, Fiesta,2016,Manual,31363,Petrol,0,65.7,1,7441
Ford, Fiesta,2014,Manual,30713,Petrol,30,54.3,1.2,6220
Ford, Fiesta,2016,Manual,19703,Petrol,0,65.7,1,9210
Ford, Fiesta,2013,Manual,42067,Petrol,0,65.7,1,6970
Ford, Focus,2019,Manual,1038,Petrol,145,50.4,1.5,17370
Ford, EcoSport,2018,Manual,8003,Petrol,145,51.4,1,14721
Ford, Ka+,2018,Manual,3197,Petrol,145,48.7,1.2,8511
Ford, Focus,2016,Manual,14736,Petrol,20,61.4,1,9298
Ford, Fiesta,2017,Manual,28637,Diesel,0,78.5,1.5,8498
Ford, EcoSport,2017,Manual,21833,Petrol,150,53.3,1,10298
Ford, Focus,2014,Semi-Auto,29014,Petrol,165,44.8,1.6,8498
Ford, Kuga,2014,Semi-Auto,43061,Diesel,205,45.6,2,9998
Ford, EcoSport,2017,Semi-Auto,29452,Petrol,160,44.8,1.5,10498
Ford, Focus,2017,Manual,23562,Petrol,145,61.4,1,10298
Ford, Tourneo Connect,2016,Automatic,43812,Diesel,125,56.6,1.5,12298
Ford, Focus,2018,Manual,11132,Petrol,145,57.7,1,13298
Ford, Fiesta,2017,Manual,18904,Petrol,145,54.3,1.2,8498
Ford, Focus,2016,Manual,26076,Diesel,0,74.3,1.5,10498
Ford, Fiesta,2016,Manual,18245,Petrol,125,54.3,1.2,8498
Ford, Fiesta,2016,Manual,20900,Petrol,125,54.3,1.2,8498
Ford, Fiesta,2016,Manual,18090,Petrol,125,54.3,1.2,8498
Ford, Fiesta,2017,Manual,26234,Petrol,0,65.7,1,10298
Ford, Focus,2017,Manual,25941,Diesel,145,74.3,1.5,12498
Ford, Fiesta,2013,Manual,55185,Petrol,0,65.7,1,6298
Ford, Fiesta,2013,Semi-Auto,59634,Petrol,150,47.9,1.6,6298
Ford, Focus,2017,Manual,21378,Petrol,20,60.1,1,10998
Ford, Ka+,2018,Manual,1615,Petrol,145,57.7,1.2,8998
Ford, Fiesta,2014,Manual,37484,Petrol,145,47.9,1.6,9995
Ford, Focus,2017,Manual,27000,Petrol,145,41.5,2,16995
Ford, KA,2015,Manual,41800,Petrol,30,57.7,1.2,4995
Ford, Kuga,2017,Manual,18990,Diesel,145,64.2,1.5,14495
Ford, Fiesta,2014,Manual,18391,Petrol,0,65.7,1,7995
Ford, Focus,2017,Manual,25887,Diesel,150,74.3,1.5,11395
Ford, Focus,2017,Manual,30387,Petrol,150,60.1,1,9995
Ford, Fiesta,2018,Manual,16504,Petrol,145,62.8,1,12495
Ford, Fiesta,2015,Manual,32423,Petrol,0,65.7,1,8200
Ford, KA,2013,Manual,33761,Petrol,30,57.7,1.2,4500
Ford, Grand Tourneo Connect,2017,Manual,39494,Diesel,30,64.2,1.5,13200
Ford, KA,2013,Manual,44846,Petrol,30,57.7,1.2,3500
Ford, Tourneo Custom,2018,Manual,14986,Diesel,145,30.1,2,21995
Ford, Kuga,2014,Semi-Auto,45136,Diesel,200,45.6,2,10990
Ford, KA,2014,Manual,46416,Petrol,30,57.7,1.2,4750
Ford, Fiesta,2018,Manual,25355,Petrol,145,56.5,1,10495
Ford, Focus,2018,Manual,13273,Petrol,145,57.7,1,12495
Ford, Fiesta,2014,Manual,14741,Petrol,0,65.7,1,7995
Ford, C-MAX,2016,Manual,9040,Petrol,160,44.1,1.6,9495
Ford, Kuga,2019,Manual,10701,Petrol,145,39.2,1.5,17995
Ford, EcoSport,2017,Manual,40206,Petrol,125,53.3,1,8490
Ford, Focus,2017,Semi-Auto,7084,Petrol,125,51.4,1,11998
Ford, Fiesta,2017,Manual,10415,Petrol,20,62.8,1,11498
Ford, Fiesta,2016,Manual,8011,Petrol,125,54.3,1.2,8998
Ford, Kuga,2017,Manual,24947,Diesel,125,60.1,2,16998
Ford, Focus,2017,Manual,16276,Diesel,0,74.3,1.5,10998
Ford, Focus,2017,Manual,18123,Diesel,0,74.3,1.5,11998
Ford, Kuga,2017,Manual,12644,Diesel,30,64.2,1.5,14998
Ford, Kuga,2017,Manual,31308,Diesel,30,64.2,1.5,11998
Ford, Fiesta,2019,Manual,10,Petrol,145,48.7,1.1,13500
Ford, Focus,2017,Manual,23367,Diesel,145,67.3,2,17200
Ford, B-MAX,2017,Manual,22679,Petrol,145,55.4,1,10700
Ford, Focus,2018,Manual,13420,Petrol,145,60.1,1,12600
Ford, Focus,2018,Manual,17881,Petrol,145,60.1,1,11900
Ford, S-MAX,2019,Manual,5,Petrol,145,34,1.5,24000
Ford, Fiesta,2017,Manual,55535,Diesel,145,78.5,1.5,8600
Ford, EcoSport,2015,Manual,34975,Diesel,30,61.4,1.5,7900
Ford, Fiesta,2019,Manual,6,Petrol,145,48.7,1.1,13500
Ford, Fiesta,2019,Manual,6,Petrol,145,48.7,1.1,13500
Ford, Focus,2018,Manual,24533,Petrol,145,57.7,1,12450
Ford, Kuga,2013,Manual,55425,Diesel,200,47.9,2,9999
Ford, Fiesta,2015,Semi-Auto,15718,Petrol,145,47.9,1.6,9299
Ford, Kuga,2017,Manual,23735,Diesel,145,64.2,1.5,14999
Ford, B-MAX,2016,Manual,14623,Petrol,30,57.7,1,8999
Ford, Mondeo,2016,Manual,49875,Diesel,0,78.5,1.5,9199
Ford, Fiesta,2016,Manual,21020,Petrol,0,65.7,1,8999
Ford, Fiesta,2015,Manual,29165,Petrol,0,65.7,1,7799
Ford, Focus,2013,Manual,53183,Petrol,20,58.9,1,5399
Ford, Focus,2017,Manual,16878,Petrol,150,60.1,1,11999
Ford, Mondeo,2018,Manual,37761,Diesel,145,78.5,1.5,12999
Ford, Kuga,2017,Manual,26134,Diesel,145,60.1,2,14241
Ford, Focus,2017,Manual,21063,Diesel,0,74.3,1.5,11499
Ford, Fiesta,2015,Manual,42798,Petrol,20,62.8,1,7995
Ford, Fiesta,2013,Manual,27328,Diesel,0,76.4,1.5,7700
Ford, EcoSport,2017,Manual,11119,Petrol,150,52.3,1,10600
Ford, Fiesta,2014,Manual,34000,Diesel,0,85.6,1.6,7100
Ford, Focus,2015,Manual,43055,Diesel,20,67.3,1.6,8899
Ford, Focus,2013,Manual,22608,Petrol,20,58.9,1,6799
Ford, EcoSport,2018,Manual,17342,Petrol,150,54.3,1,12449
Ford, Kuga,2017,Manual,23735,Diesel,150,64.2,1.5,15500
Ford, Kuga,2018,Manual,14148,Diesel,145,64.2,1.5,16998
Ford, S-MAX,2017,Manual,46362,Diesel,125,56.5,2,14998
Ford, Grand Tourneo Connect,2017,Manual,52175,Diesel,30,64.2,1.5,12500
Ford, B-MAX,2016,Manual,18755,Diesel,0,74.4,1.5,9500
Ford, Fiesta,2015,Manual,8800,Petrol,125,54.3,1.2,7495
Ford, Fiesta,2018,Manual,17851,Petrol,145,64.2,1.1,9998
Ford, Fiesta,2018,Manual,14915,Petrol,145,64.2,1.1,9998
Ford, S-MAX,2016,Manual,29582,Diesel,125,56.5,2,16698
Ford, Fiesta,2017,Manual,9360,Petrol,0,65.7,1,12298
Ford, Kuga,2017,Manual,24000,Diesel,145,60.1,2,15999
Ford, Fiesta,2019,Manual,4500,Diesel,145,88.3,1.5,13199
Ford, Focus,2019,Manual,10000,Petrol,145,58.9,1,16499
Ford, Fiesta,2017,Automatic,16683,Petrol,145,57.7,1,10699
Ford, Fiesta,2017,Manual,17109,Petrol,145,65.7,1,10999
Ford, Fiesta,2017,Automatic,11724,Petrol,145,57.7,1,11999
Ford, Fiesta,2017,Automatic,15713,Petrol,145,57.7,1,11499
Ford, Edge,2017,Automatic,23318,Diesel,145,48.7,2,23499
Ford, Focus,2018,Manual,11736,Petrol,145,60.1,1,15599
Ford, Focus,2018,Manual,33210,Diesel,145,74.3,1.5,15999
Ford, Focus,2015,Manual,29391,Diesel,0,74.3,1.5,9999
Ford, Kuga,2018,Manual,10700,Diesel,145,64.2,1.5,18999
Ford, Fiesta,2016,Manual,54927,Diesel,0,78.5,1.5,8999
Ford, S-MAX,2017,Manual,28744,Petrol,145,43.5,1.5,16491
Ford, Fiesta,2017,Manual,7873,Petrol,145,65.7,1,10999
Ford, Fiesta,2017,Automatic,27460,Petrol,145,57.7,1,10999
Ford, Fiesta,2019,Manual,13,Petrol,145,55.4,1.1,13999
Ford, Focus,2015,Manual,30286,Petrol,125,51.4,1.5,10499
Ford, Kuga,2014,Manual,50999,Diesel,145,53.3,2,9999
Ford, Fiesta,2018,Manual,16850,Petrol,145,65.7,1,10000
Ford, Fiesta,2018,Manual,26880,Petrol,145,58.9,1,9700
Ford, Fiesta,2016,Manual,16170,Petrol,0,65.7,1,8600
Ford, Fiesta,2017,Manual,14733,Petrol,145,54.3,1.2,7600
Ford, Ka+,2017,Manual,14401,Petrol,145,57.7,1.2,7299
Ford, Fiesta,2018,Manual,29720,Petrol,145,56.5,1,10600
Ford, Fiesta,2018,Manual,23880,Petrol,145,56.5,1,10600
Ford, Focus,2018,Manual,27740,Petrol,145,58.9,1,13930
Ford, Fiesta,2018,Manual,46240,Petrol,145,56.5,1,9990
Ford, Focus,2014,Manual,77000,Diesel,20,67.3,1.6,5777
Ford, Fiesta,2013,Manual,40900,Petrol,30,54.3,1.2,5495
Ford, Fiesta,2016,Manual,54927,Diesel,0,78.5,1.5,8999
Ford, Focus,2017,Automatic,31653,Diesel,145,74.3,1.5,12499
Ford, S-MAX,2017,Manual,20390,Petrol,145,43.5,1.5,17999
Ford, Fiesta,2019,Manual,6036,Petrol,145,40.3,1.5,18499
Ford, Fiesta,2018,Manual,18950,Petrol,145,65.7,1,10698
Ford, Fiesta,2016,Manual,8505,Petrol,0,65.7,1,10998
Ford, Focus,2018,Manual,3037,Petrol,145,57.7,1,14298
Ford, Tourneo Custom,2015,Manual,13016,Diesel,235,42.2,2.2,18498
Ford, EcoSport,2017,Manual,11383,Petrol,150,44.8,1.5,9498
Ford, Kuga,2017,Manual,15383,Diesel,145,60.1,2,18998
Ford, Fiesta,2018,Manual,17623,Petrol,145,64.2,1.1,10198
Ford, Fiesta,2017,Manual,27106,Petrol,0,65.7,1,10298
Ford, Focus,2017,Automatic,8543,Petrol,145,46.3,1.5,14998
Ford, Fiesta,2017,Manual,16919,Petrol,0,65.7,1,9498
Ford, Fiesta,2018,Manual,10820,Petrol,145,56.5,1,11500
Ford, Fiesta,2018,Manual,21300,Petrol,145,56.5,1,12100
Ford, Fiesta,2018,Manual,23280,Petrol,145,56.5,1,10600
Ford, Focus,2018,Manual,14030,Petrol,145,58.9,1,14870
Ford, Fiesta,2018,Manual,14790,Petrol,145,56.5,1,11500
Ford, Fiesta,2017,Manual,14380,Petrol,0,65.7,1,10190
Ford, Fiesta,2016,Manual,14480,Petrol,0,65.7,1,8800
Ford, C-MAX,2016,Automatic,4520,Diesel,20,64.2,1.5,11430
Ford, Focus,2019,Automatic,2450,Petrol,145,51.4,1,16107
Ford, Focus,2017,Manual,21910,Petrol,20,61.4,1,9250
Ford, B-MAX,2017,Manual,24000,Diesel,0,74.3,1.5,9030
Ford, Fiesta,2017,Manual,12388,Petrol,0,65.7,1,9100
Ford, Focus,2018,Manual,27647,Diesel,150,80.7,1.5,12560
Ford, EcoSport,2015,Manual,22000,Petrol,125,52.3,1,8140
Ford, Fiesta,2014,Manual,32720,Petrol,0,65.7,1,7140
Ford, Fiesta,2017,Manual,14710,Petrol,125,54.3,1.2,8400
Ford, Fiesta,2017,Manual,16973,Petrol,145,65.7,1,9898
Ford, Fiesta,2013,Manual,40803,Diesel,0,76.4,1.5,6298
Ford, Focus,2017,Manual,29826,Diesel,0,74.3,1.5,11998
